SIHcode,City name,IBGE code,,,,
412030,PORTO VITORIA,4120309,,,,
412033,PRADO FERREIRA,4120333,,,,
412035,PRANCHITA,4120358,,,,
412040,PRESIDENTE CASTELO BRANCO,4120408,,,,
412050,PRIMEIRO DE MAIO,4120507,,,,
412060,PRUDENTOPOLIS,4120606,,,,
412065,QUARTO CENTENARIO,4120655,,,,
412070,QUATIGUA,4120705,,,,
412080,QUATRO BARRAS,4120804,,,,
412085,QUATRO PONTES,4120853,,,,
412090,QUEDAS DO IGUACU,4120903,,,,
412100,QUERENCIA DO NORTE,4121000,,,,
412110,QUINTA DO SOL,4121109,,,,
412120,QUITANDINHA,4121208,,,,
412125,RAMILANDIA,4121257,,,,
412130,RANCHO ALEGRE,4121307,,,,
412135,RANCHO ALEGRE D'OESTE,4121356,,,,
412140,REALEZA,4121406,,,,
412150,REBOUCAS,4121505,,,,
412160,RENASCENCA,4121604,,,,
412170,RESERVA,4121703,,,,
412175,RESERVA DO IGUACU,4121752,,,,
412180,RIBEIRAO CLARO,4121802,,,,
412190,RIBEIRAO DO PINHAL,4121901,,,,
412200,RIO AZUL,4122008,,,,
412210,RIO BOM,4122107,,,,
412215,RIO BONITO DO IGUACU,4122156,,,,
412217,RIO BRANCO DO IVAI,4122172,,,,
412220,RIO BRANCO DO SUL,4122206,,,,
412230,RIO NEGRO,5007307,,,,
412240,ROLANDIA,4122404,,,,
412250,RONCADOR,4122503,,,,
412260,RONDON,4122602,,,,
412265,ROSARIO DO IVAI,4122651,,,,
412270,SABAUDIA,4122701,,,,
412280,SALGADO FILHO,4122800,,,,
412290,SALTO DO ITARARE,4122909,,,,
412300,SALTO DO LONTRA,4123006,,,,
412310,SANTA AMELIA,4123105,,,,
412320,SANTA CECILIA DO PAVAO,4123204,,,,
412330,SANTA CRUZ DE MONTE CASTELO,4123303,,,,
412340,SANTA FE,4123402,,,,
412350,SANTA HELENA,2109809,,,,
412360,SANTA INES,2927903,,,,
412370,SANTA ISABEL DO IVAI,4123709,,,,
412380,SANTA IZABEL DO OESTE,4123808,,,,
412382,SANTA LUCIA,4123824,,,,
412385,SANTA MARIA DO OESTE,4123857,,,,
412390,SANTA MARIANA,4123907,,,,
412395,SANTA MONICA,4123956,,,,
412400,SANTANA DO ITARARE,4124004,,,,
412402,SANTA TEREZA DO OESTE,4124020,,,,
412405,SANTA TEREZINHA DE ITAIPU,4124053,,,,
412410,SANTO ANTONIO DA PLATINA,4124103,,,,
412420,SANTO ANTONIO DO CAIUA,4124202,,,,
412430,SANTO ANTONIO DO PARAISO,4124301,,,,
412440,SANTO ANTONIO DO SUDOESTE,4124400,,,,
412450,SANTO INACIO,4124509,,,,
412460,SAO CARLOS DO IVAI,4124608,,,,
412470,SAO JERONIMO DA SERRA,4124707,,,,
412480,SAO JOAO,2613206,,,,
412490,SAO JOAO DO CAIUA,4124905,,,,
412500,SAO JOAO DO IVAI,4125001,,,,
412510,SAO JOAO DO TRIUNFO,4125100,,,,
412520,SAO JORGE D'OESTE,4125209,,,,
412530,SAO JORGE DO IVAI,4125308,,,,
412535,SAO JORGE DO PATROCINIO,4125357,,,,
412540,SAO JOSE DA BOA VISTA,4125407,,,,
412545,SAO JOSE DAS PALMEIRAS,4125456,,,,
412550,SAO JOSE DOS PINHAIS,4125506,,,,
412555,SAO MANOEL DO PARANA,4125555,,,,
412560,SAO MATEUS DO SUL,4125605,,,,
412570,SAO MIGUEL DO IGUACU,4125704,,,,
412575,SAO PEDRO DO IGUACU,4125753,,,,
412580,SAO PEDRO DO IVAI,4125803,,,,
412590,SAO PEDRO DO PARANA,4125902,,,,
412600,SAO SEBASTIAO DA AMOREIRA,4126009,,,,
412610,SAO TOME,4126108,,,,
412620,SAPOPEMA,4126207,,,,
412625,SARANDI,4126256,,,,
412627,SAUDADE DO IGUACU,4126272,,,,
412630,SENGES,4126306,,,,
412635,SERRANOPOLIS DO IGUACU,4126355,,,,
412640,SERTANEJA,4126405,,,,
412650,SERTANOPOLIS,4126504,,,,
412660,SIQUEIRA CAMPOS,4126603,,,,
412665,SULINA,4126652,,,,
412667,TAMARANA,4126678,,,,
412670,TAMBOARA,4126702,,,,
412680,TAPEJARA,4126801,,,,
412690,TAPIRA,3168101,,,,
412700,TEIXEIRA SOARES,4127007,,,,
412710,TELEMACO BORBA,4127106,,,,
412720,TERRA BOA,4127205,,,,
412730,TERRA RICA,4127304,,,,
412740,TERRA ROXA,4127403,,,,
412750,TIBAGI,4127502,,,,
412760,TIJUCAS DO SUL,4127601,,,,
412770,TOLEDO,3169109,,,,
412780,TOMAZINA,4127809,,,,
412785,TRES BARRAS DO PARANA,4127858,,,,
412788,TUNAS DO PARANA,4127882,,,,
412790,TUNEIRAS DO OESTE,4127908,,,,
412795,TUPASSI,4127957,,,,
412796,TURVO,4127965,,,,
412800,UBIRATA,4128005,,,,
412810,UMUARAMA,4128104,,,,
412820,UNIAO DA VITORIA,4128203,,,,
412830,UNIFLOR,4128302,,,,
412840,URAI,4128401,,,,
412850,WENCESLAU BRAZ,3172202,,,,
412853,VENTANIA,4128534,,,,
412855,VERA CRUZ DO OESTE,4128559,,,,
412860,VERE,4128609,,,,
412862,ALTO PARAISO,4128625,,,,
412863,DOUTOR ULYSSES,4128633,,,,
412865,VIRMOND,4128658,,,,
412870,VITORINO,4128708,,,,
412880,XAMBRE,4128807,,,,
420005,ABDON BATISTA,4200051,,,,
420010,ABELARDO LUZ,4200101,,,,
420020,AGROLANDIA,4200200,,,,
420030,AGRONOMICA,4200309,,,,
420040,AGUA DOCE,4200408,,,,
420050,AGUAS DE CHAPECO,4200507,,,,
420055,AGUAS FRIAS,4200556,,,,
420060,AGUAS MORNAS,4200606,,,,
420070,ALFREDO WAGNER,4200705,,,,
420075,ALTO BELA VISTA,4200754,,,,
420080,ANCHIETA,3200409,,,,
420090,ANGELINA,4200903,,,,
420100,ANITA GARIBALDI,4201000,,,,
420110,ANITAPOLIS,4201109,,,,
420120,ANTONIO CARLOS,3102902,,,,
420125,APIUNA,4201257,,,,
420127,ARABUTA,4201273,,,,
420130,ARAQUARI,4201307,,,,
420140,ARARANGUA,4201406,,,,
420150,ARMAZEM,4201505,,,,
420160,ARROIO TRINTA,4201604,,,,
420165,ARVOREDO,4201653,,,,
420170,ASCURRA,4201703,,,,
420180,ATALANTA,4201802,,,,
420190,AURORA,2301703,,,,
420195,BALNEARIO ARROIO DO SILVA,4201950,,,,
420200,BALNEARIO CAMBORIU,4202008,,,,
420205,BALNEARIO BARRA DO SUL,4202057,,,,
420207,BALNEARIO GAIVOTA,4202073,,,,
420208,BANDEIRANTE,4202081,,,,
420209,BARRA BONITA,4202099,,,,
420210,BARRA VELHA,4202107,,,,
420213,BELA VISTA DO TOLDO,4202131,,,,
420215,BELMONTE,2903409,,,,
420220,BENEDITO NOVO,4202206,,,,
420230,BIGUACU,4202305,,,,
420240,BLUMENAU,4202404,,,,
420243,BOCAINA DO SUL,4202438,,,,
420245,BOMBINHAS,4202453,,,,
420250,BOM JARDIM DA SERRA,4202503,,,,
420253,BOM JESUS,2502201,,,,
420257,BOM JESUS DO OESTE,4202578,,,,
420260,BOM RETIRO,4202602,,,,
420270,BOTUVERA,4202701,,,,
420280,BRACO DO NORTE,4202800,,,,
420285,BRACO DO TROMBUDO,4202859,,,,
420287,BRUNOPOLIS,4202875,,,,
420290,BRUSQUE,4202909,,,,
420300,CACADOR,4203006,,,,
420310,CAIBI,4203105,,,,
420315,CALMON,4203154,,,,
420320,CAMBORIU,4203204,,,,
420325,CAPAO ALTO,4203253,,,,
420330,CAMPO ALEGRE,2701407,,,,
420340,CAMPO BELO DO SUL,4203402,,,,
420350,CAMPO ERE,4203501,,,,
420360,CAMPOS NOVOS,4203600,,,,
420370,CANELINHA,4203709,,,,
420380,CANOINHAS,4203808,,,,
420390,CAPINZAL,4203907,,,,
420395,CAPIVARI DE BAIXO,4203956,,,,
420400,CATANDUVAS,4105003,,,,
420410,CAXAMBU DO SUL,4204103,,,,
420415,CELSO RAMOS,4204152,,,,
420417,CERRO NEGRO,4204178,,,,
420419,CHAPADAO DO LAGEADO,4204194,,,,
420420,CHAPECO,4204202,,,,
420425,COCAL DO SUL,4204251,,,,
420430,CONCORDIA,4204301,,,,
420435,CORDILHEIRA ALTA,4204350,,,,
420440,CORONEL FREITAS,4204400,,,,
420445,CORONEL MARTINS,4204459,,,,
420450,CORUPA,4204509,,,,
420455,CORREIA PINTO,4204558,,,,
420460,CRICIUMA,4204608,,,,
420470,CUNHA PORA,4204707,,,,
420475,CUNHATAI,4204756,,,,
420480,CURITIBANOS,4204806,,,,
420490,DESCANSO,4204905,,,,
420500,DIONISIO CERQUEIRA,4205001,,,,
420510,DONA EMMA,4205100,,,,
420515,DOUTOR PEDRINHO,4205159,,,,
420517,ENTRE RIOS,2910503,,,,
420519,ERMO,4205191,,,,
420520,ERVAL VELHO,4205209,,,,
420530,FAXINAL DOS GUEDES,4205308,,,,
420535,FLOR DO SERTAO,4205357,,,,
420540,FLORIANOPOLIS,4205407,,,,
420543,FORMOSA DO SUL,4205431,,,,
420545,FORQUILHINHA,4205456,,,,
420550,FRAIBURGO,4205506,,,,
420555,FREI ROGERIO,4205555,,,,
420560,GALVAO,4205605,,,,
420570,GAROPABA,4205704,,,,
420580,GARUVA,4205803,,,,
420590,GASPAR,4205902,,,,
420600,GOVERNADOR CELSO RAMOS,4206009,,,,
420610,GRAO PARA,4206108,,,,
420620,GRAVATAL,4206207,,,,
420630,GUABIRUBA,4206306,,,,
420640,GUARACIABA,3128204,,,,
420650,GUARAMIRIM,4206504,,,,
420660,GUARUJA DO SUL,4206603,,,,
420665,GUATAMBU,4206652,,,,
420670,HERVAL D'OESTE,4206702,,,,
420675,IBIAM,4206751,,,,
420680,IBICARE,4206801,,,,
420690,IBIRAMA,4206900,,,,
420700,ICARA,4207007,,,,
420710,ILHOTA,4207106,,,,
420720,IMARUI,4207205,,,,
420730,IMBITUBA,4207304,,,,
420740,IMBUIA,4207403,,,,
420750,INDAIAL,4207502,,,,
420757,IOMERE,4207577,,,,
420760,IPIRA,2914000,,,,
420765,IPORA DO OESTE,4207650,,,,
420768,IPUACU,4207684,,,,
420770,IPUMIRIM,4207700,,,,
420775,IRACEMINHA,4207759,,,,
420780,IRANI,4207809,,,,
420785,IRATI,4110706,,,,
420790,IRINEOPOLIS,4207908,,,,
420800,ITA,4208005,,,,
420810,ITAIOPOLIS,4208104,,,,
420820,ITAJAI,4208203,,,,
420830,ITAPEMA,4208302,,,,
420840,ITAPIRANGA,1302009,,,,
420845,ITAPOA,4208450,,,,
420850,ITUPORANGA,4208500,,,,
420860,JABORA,4208609,,,,
420870,JACINTO MACHADO,4208708,,,,
420880,JAGUARUNA,4208807,,,,
420890,JARAGUA DO SUL,4208906,,,,
420895,JARDINOPOLIS,4208955,,,,
420900,JOACABA,4209003,,,,
420910,JOINVILLE,4209102,,,,
420915,JOSE BOITEUX,4209151,,,,
420917,JUPIA,4209177,,,,
420920,LACERDOPOLIS,4209201,,,,
420930,LAGES,4209300,,,,
420940,LAGUNA,4209409,,,,
420945,LAJEADO GRANDE,4209458,,,,
420950,LAURENTINO,4209508,,,,
420960,LAURO MULLER,4209607,,,,
420970,LEBON REGIS,4209706,,,,
420980,LEOBERTO LEAL,4209805,,,,
420985,LINDOIA DO SUL,4209854,,,,
420990,LONTRAS,4209904,,,,
421000,LUIZ ALVES,4210001,,,,
421003,LUZERNA,4210035,,,,
421005,MACIEIRA,4210050,,,,
421010,MAFRA,4210100,,,,
421020,MAJOR GERCINO,4210209,,,,
421030,MAJOR VIEIRA,4210308,,,,
421040,MARACAJA,4210407,,,,
421050,MARAVILHA,2704609,,,,
421055,MAREMA,4210555,,,,
421060,MASSARANDUBA,2509206,,,,
421070,MATOS COSTA,4210704,,,,
421080,MELEIRO,4210803,,,,
421085,MIRIM DOCE,4210852,,,,
421090,MODELO,4210902,,,,
421100,MONDAI,4211009,,,,
421105,MONTE CARLO,4211058,,,,
421110,MONTE CASTELO,4211108,,,,
421120,MORRO DA FUMACA,4211207,,,,
421125,MORRO GRANDE,4211256,,,,
421130,NAVEGANTES,4211306,,,,
421140,NOVA ERECHIM,4211405,,,,
421145,NOVA ITABERABA,4211454,,,,
421150,NOVA TRENTO,4211504,,,,
421160,NOVA VENEZA,5215009,,,,
421165,NOVO HORIZONTE,2923035,,,,
421170,ORLEANS,4211702,,,,
421175,OTACILIO COSTA,4211751,,,,
421180,OURO,4211801,,,,
421185,OURO VERDE,4211850,,,,
421187,PAIAL,4211876,,,,
421189,PAINEL,4211892,,,,
421190,PALHOCA,4211900,,,,
421200,PALMA SOLA,4212007,,,,
421205,PALMEIRA,4117701,,,,
421210,PALMITOS,4212106,,,,
421220,PAPANDUVA,4212205,,,,
421223,PARAISO,4212239,,,,
421225,PASSO DE TORRES,4212254,,,,
421227,PASSOS MAIA,4212270,,,,
421230,PAULO LOPES,4212304,,,,
421240,PEDRAS GRANDES,4212403,,,,
421250,PENHA,4212502,,,,
421260,PERITIBA,4212601,,,,
421265,PESCARIA BRAVA,4212650,,,,
421270,PETROLANDIA,2611002,,,,
421280,BALNEARIO PICARRAS,4212809,,,,
421290,PINHALZINHO,4212908,,,,
421300,PINHEIRO PRETO,4213005,,,,
421310,PIRATUBA,4213104,,,,
421315,PLANALTO ALEGRE,4213153,,,,
421320,POMERODE,4213203,,,,
421330,PONTE ALTA,4213302,,,,
421335,PONTE ALTA DO NORTE,4213351,,,,
421340,PONTE SERRADA,4213401,,,,
421350,PORTO BELO,4213500,,,,
421360,PORTO UNIAO,4213609,,,,
421370,POUSO REDONDO,4213708,,,,
421380,PRAIA GRANDE,4213807,,,,
421390,PRESIDENTE CASTELLO BRANCO,4213906,,,,
421400,PRESIDENTE GETULIO,4214003,,,,
421410,PRESIDENTE NEREU,4214102,,,,
421415,PRINCESA,4214151,,,,
421420,QUILOMBO,4214201,,,,
421430,RANCHO QUEIMADO,4214300,,,,
421440,RIO DAS ANTAS,4214409,,,,
421450,RIO DO CAMPO,4214508,,,,
421460,RIO DO OESTE,4214607,,,,
421470,RIO DOS CEDROS,4214706,,,,
421480,RIO DO SUL,4214805,,,,
421490,RIO FORTUNA,4214904,,,,
421500,RIO NEGRINHO,4215000,,,,
421505,RIO RUFINO,4215059,,,,
421507,RIQUEZA,4215075,,,,
421510,RODEIO,4215109,,,,
421520,ROMELANDIA,4215208,,,,
421530,SALETE,4215307,,,,
421535,SALTINHO,4215356,,,,
421540,SALTO VELOSO,4215406,,,,
421545,SANGAO,4215455,,,,
421550,SANTA CECILIA,2513158,,,,
421555,SANTA HELENA,2109809,,,,
421560,SANTA ROSA DE LIMA,4215604,,,,
421565,SANTA ROSA DO SUL,4215653,,,,
421567,SANTA TEREZINHA,2928505,,,,
421568,SANTA TEREZINHA DO PROGRESSO,4215687,,,,
421569,SANTIAGO DO SUL,4215695,,,,
421570,SANTO AMARO DA IMPERATRIZ,4215703,,,,
421575,SAO BERNARDINO,4215752,,,,
421580,SAO BENTO DO SUL,4215802,,,,
421590,SAO BONIFACIO,4215901,,,,
421600,SAO CARLOS,4216008,,,,
421605,SAO CRISTOVAO DO SUL,4216057,,,,
421610,SAO DOMINGOS,2928950,,,,
421620,SAO FRANCISCO DO SUL,4216206,,,,
421625,SAO JOAO DO OESTE,4216255,,,,
421630,SAO JOAO BATISTA,2111003,,,,
421635,SAO JOAO DO ITAPERIU,4216354,,,,
421640,SAO JOAO DO SUL,4216404,,,,
421650,SAO JOAQUIM,4216503,,,,
421660,SAO JOSE,4216602,,,,
421670,SAO JOSE DO CEDRO,4216701,,,,
421680,SAO JOSE DO CERRITO,4216800,,,,
421690,SAO LOURENCO DO OESTE,4216909,,,,
421700,SAO LUDGERO,4217006,,,,
421710,SAO MARTINHO,4319109,,,,
421715,SAO MIGUEL DA BOA VISTA,4217154,,,,
421720,SAO MIGUEL DO OESTE,4217204,,,,
421725,SAO PEDRO DE ALCANTARA,4217253,,,,
421730,SAUDADES,4217303,,,,
421740,SCHROEDER,4217402,,,,
421750,SEARA,4217501,,,,
421755,SERRA ALTA,4217550,,,,
421760,SIDEROPOLIS,4217600,,,,
421770,SOMBRIO,4217709,,,,
421775,SUL BRASIL,4217758,,,,
421780,TAIO,4217808,,,,
421790,TANGARA,2414001,,,,
421795,TIGRINHOS,4217956,,,,
421800,TIJUCAS,4218004,,,,
421810,TIMBE DO SUL,4218103,,,,
421820,TIMBO,4218202,,,,
421825,TIMBO GRANDE,4218251,,,,
421830,TRES BARRAS,4218301,,,,
421835,TREVISO,4218350,,,,
421840,TREZE DE MAIO,4218400,,,,
421850,TREZE TILIAS,4218509,,,,
421860,TROMBUDO CENTRAL,4218608,,,,
421870,TUBARAO,4218707,,,,
421875,TUNAPOLIS,4218756,,,,
421880,TURVO,4127965,,,,
421885,UNIAO DO OESTE,4218855,,,,
421890,URUBICI,4218905,,,,
421895,URUPEMA,4218954,,,,
421900,URUSSANGA,4219002,,,,
421910,VARGEAO,4219101,,,,
421915,VARGEM,4219150,,,,
421917,VARGEM BONITA,3170602,,,,
421920,VIDAL RAMOS,4219200,,,,
421930,VIDEIRA,4219309,,,,
421935,VITOR MEIRELES,4219358,,,,
421940,WITMARSUM,4219408,,,,
421950,XANXERE,4219507,,,,
421960,XAVANTINA,4219606,,,,
421970,XAXIM,4219705,,,,
421985,ZORTEA,4219853,,,,
422000,BALNEARIO RINCAO,4220000,,,,
430003,ACEGUA,4300034,,,,
430005,AGUA SANTA,4300059,,,,
430010,AGUDO,4300109,,,,
430020,AJURICABA,4300208,,,,
430030,ALECRIM,4300307,,,,
430040,ALEGRETE,4300406,,,,
430045,ALEGRIA,4300455,,,,
430047,ALMIRANTE TAMANDARE DO SUL,4300471,,,,
430050,ALPESTRE,4300505,,,,
430055,ALTO ALEGRE,1400050,,,,
430057,ALTO FELIZ,4300570,,,,
430060,ALVORADA,4300604,,,,
430063,AMARAL FERRADOR,4300638,,,,
430064,AMETISTA DO SUL,4300646,,,,
430066,ANDRE DA ROCHA,4300661,,,,
430070,ANTA GORDA,4300703,,,,
430080,ANTONIO PRADO,4300802,,,,
430085,ARAMBARE,4300851,,,,
430087,ARARICA,4300877,,,,
430090,ARATIBA,4300901,,,,
430100,ARROIO DO MEIO,4301008,,,,
430105,ARROIO DO SAL,4301057,,,,
430107,ARROIO DO PADRE,4301073,,,,
430110,ARROIO DOS RATOS,4301107,,,,
430120,ARROIO DO TIGRE,4301206,,,,
430130,ARROIO GRANDE,4301305,,,,
430140,ARVOREZINHA,4301404,,,,
430150,AUGUSTO PESTANA,4301503,,,,
430155,AUREA,4301552,,,,
430160,BAGE,4301602,,,,
430163,BALNEARIO PINHAL,4301636,,,,
430165,BARAO,4301651,,,,
430170,BARAO DE COTEGIPE,4301701,,,,
430175,BARAO DO TRIUNFO,4301750,,,,
430180,BARRACAO,4102604,,,,
430185,BARRA DO GUARITA,4301859,,,,
430187,BARRA DO QUARAI,4301875,,,,
430190,BARRA DO RIBEIRO,4301909,,,,
430192,BARRA DO RIO AZUL,4301925,,,,
430195,BARRA FUNDA,4301958,,,,
430200,BARROS CASSAL,4302006,,,,
430205,BENJAMIN CONSTANT DO SUL,4302055,,,,
430210,BENTO GONCALVES,4302105,,,,
430215,BOA VISTA DAS MISSOES,4302154,,,,
430220,BOA VISTA DO BURICA,4302204,,,,
430222,BOA VISTA DO CADEADO,4302220,,,,
430223,BOA VISTA DO INCRA,4302238,,,,
430225,BOA VISTA DO SUL,4302253,,,,
430230,BOM JESUS,2502201,,,,
430235,BOM PRINCIPIO,4302352,,,,
430237,BOM PROGRESSO,4302378,,,,
430240,BOM RETIRO DO SUL,4302402,,,,
430245,BOQUEIRAO DO LEAO,4302451,,,,
430250,BOSSOROCA,4302501,,,,
430258,BOZANO,4302584,,,,
430260,BRAGA,4302600,,,,
430265,BROCHIER,4302659,,,,
430270,BUTIA,4302709,,,,
430280,CACAPAVA DO SUL,4302808,,,,
430290,CACEQUI,4302907,,,,
430300,CACHOEIRA DO SUL,4303004,,,,
430310,CACHOEIRINHA,2603108,,,,
430320,CACIQUE DOBLE,4303202,,,,
430330,CAIBATE,4303301,,,,
430340,CAICARA,2503605,,,,
430350,CAMAQUA,4303509,,,,
430355,CAMARGO,4303558,,,,
430360,CAMBARA DO SUL,4303608,,,,
430367,CAMPESTRE DA SERRA,4303673,,,,
430370,CAMPINA DAS MISSOES,4303707,,,,
430380,CAMPINAS DO SUL,4303806,,,,
430390,CAMPO BOM,4303905,,,,
430400,CAMPO NOVO,4304002,,,,
430410,CAMPOS BORGES,4304101,,,,
430420,CANDELARIA,4304200,,,,
430430,CANDIDO GODOI,4304309,,,,
430435,CANDIOTA,4304358,,,,
430440,CANELA,4304408,,,,
430450,CANGUCU,4304507,,,,
430460,CANOAS,4304606,,,,
430461,CANUDOS DO VALE,4304614,,,,
430462,CAPAO BONITO DO SUL,4304622,,,,
430463,CAPAO DA CANOA,4304630,,,,
430465,CAPAO DO CIPO,4304655,,,,
430466,CAPAO DO LEAO,4304663,,,,
430467,CAPIVARI DO SUL,4304671,,,,
430468,CAPELA DE SANTANA,4304689,,,,
430469,CAPITAO,4304697,,,,
430470,CARAZINHO,4304705,,,,
430471,CARAA,4304713,,,,
430480,CARLOS BARBOSA,4304804,,,,
430485,CARLOS GOMES,4304853,,,,
430490,CASCA,4304903,,,,
430495,CASEIROS,4304952,,,,
430500,CATUIPE,4305009,,,,
430510,CAXIAS DO SUL,4305108,,,,
430511,CENTENARIO,4305116,,,,
430512,CERRITO,4305124,,,,
430513,CERRO BRANCO,4305132,,,,
430515,CERRO GRANDE,4305157,,,,
430517,CERRO GRANDE DO SUL,4305173,,,,
430520,CERRO LARGO,4305207,,,,
430530,CHAPADA,4305306,,,,
430535,CHARQUEADAS,4305355,,,,
430537,CHARRUA,4305371,,,,
430540,CHIAPETTA,4305405,,,,
430543,CHUI,4305439,,,,
430544,CHUVISCA,4305447,,,,
430545,CIDREIRA,4305454,,,,
430550,CIRIACO,4305504,,,,
430558,COLINAS,2103505,,,,
430560,COLORADO,4105904,,,,
430570,CONDOR,4305702,,,,
430580,CONSTANTINA,4305801,,,,
430583,COQUEIRO BAIXO,4305835,,,,
430585,COQUEIROS DO SUL,4305850,,,,
430587,CORONEL BARROS,4305871,,,,
430590,CORONEL BICACO,4305900,,,,
430593,CORONEL PILAR,4305934,,,,
430595,COTIPORA,4305959,,,,
430597,COXILHA,4305975,,,,
430600,CRISSIUMAL,4306007,,,,
430605,CRISTAL,4306056,,,,
430607,CRISTAL DO SUL,4306072,,,,
430610,CRUZ ALTA,4306106,,,,
430613,CRUZALTENSE,4306130,,,,
430620,CRUZEIRO DO SUL,1200203,,,,
430630,DAVID CANABARRO,4306304,,,,
430632,DERRUBADAS,4306320,,,,
430635,DEZESSEIS DE NOVEMBRO,4306353,,,,
430637,DILERMANDO DE AGUIAR,4306379,,,,
430640,DOIS IRMAOS,4306403,,,,
430642,DOIS IRMAOS DAS MISSOES,4306429,,,,
430645,DOIS LAJEADOS,4306452,,,,
430650,DOM FELICIANO,4306502,,,,
430655,DOM PEDRO DE ALCANTARA,4306551,,,,
430660,DOM PEDRITO,4306601,,,,
430670,DONA FRANCISCA,4306700,,,,
430673,DOUTOR MAURICIO CARDOSO,4306734,,,,
430675,DOUTOR RICARDO,4306759,,,,
430676,ELDORADO DO SUL,4306767,,,,
430680,ENCANTADO,4306809,,,,
430690,ENCRUZILHADA DO SUL,4306908,,,,
430692,ENGENHO VELHO,4306924,,,,
430693,ENTRE-IJUIS,4306932,,,,
430695,ENTRE RIOS DO SUL,4306957,,,,
430697,EREBANGO,4306973,,,,
430700,ERECHIM,4307005,,,,
430705,ERNESTINA,4307054,,,,
430710,HERVAL,4307104,,,,
430720,ERVAL GRANDE,4307203,,,,
430730,ERVAL SECO,4307302,,,,
430740,ESMERALDA,4307401,,,,
430745,ESPERANCA DO SUL,4307450,,,,
430750,ESPUMOSO,4307500,,,,
430755,ESTACAO,4307559,,,,
430760,ESTANCIA VELHA,4307609,,,,
430770,ESTEIO,4307708,,,,
430780,ESTRELA,4307807,,,,
430781,ESTRELA VELHA,4307815,,,,
430783,EUGENIO DE CASTRO,4307831,,,,
430786,FAGUNDES VARELA,4307864,,,,
430790,FARROUPILHA,4307906,,,,
430800,FAXINAL DO SOTURNO,4308003,,,,
430805,FAXINALZINHO,4308052,,,,
430807,FAZENDA VILANOVA,4308078,,,,
430810,FELIZ,4308102,,,,
430820,FLORES DA CUNHA,4308201,,,,
430825,FLORIANO PEIXOTO,4308250,,,,
430830,FONTOURA XAVIER,4308300,,,,
430840,FORMIGUEIRO,4308409,,,,
430843,FORQUETINHA,4308433,,,,
430845,FORTALEZA DOS VALOS,4308458,,,,
430850,FREDERICO WESTPHALEN,4308508,,,,
430860,GARIBALDI,4308607,,,,
430865,GARRUCHOS,4308656,,,,
430870,GAURAMA,4308706,,,,
430880,GENERAL CAMARA,4308805,,,,
430885,GENTIL,4308854,,,,
430890,GETULIO VARGAS,4308904,,,,
430900,GIRUA,4309001,,,,
430905,GLORINHA,4309050,,,,
430910,GRAMADO,4309100,,,,
430912,GRAMADO DOS LOUREIROS,4309126,,,,
430915,GRAMADO XAVIER,4309159,,,,
430920,GRAVATAI,4309209,,,,
430925,GUABIJU,4309258,,,,
430930,GUAIBA,4309308,,,,
430940,GUAPORE,4309407,,,,
430950,GUARANI DAS MISSOES,4309506,,,,
430955,HARMONIA,4309555,,,,
430957,HERVEIRAS,4309571,,,,
430960,HORIZONTINA,4309605,,,,
430965,HULHA NEGRA,4309654,,,,
430970,HUMAITA,1301704,,,,
430975,IBARAMA,4309753,,,,
430980,IBIACA,4309803,,,,
430990,IBIRAIARAS,4309902,,,,
430995,IBIRAPUITA,4309951,,,,
431000,IBIRUBA,4310009,,,,
431010,IGREJINHA,4310108,,,,
431020,IJUI,4310207,,,,
431030,ILOPOLIS,4310306,,,,
431033,IMBE,4310330,,,,
431036,IMIGRANTE,4310363,,,,
431040,INDEPENDENCIA,2305605,,,,
431041,INHACORA,4310413,,,,
431043,IPE,4310439,,,,
431046,IPIRANGA DO SUL,4310462,,,,
431050,IRAI,4310504,,,,
431053,ITAARA,4310538,,,,
431055,ITACURUBI,4310553,,,,
431057,ITAPUCA,4310579,,,,
431060,ITAQUI,4310603,,,,
431065,ITATI,4310652,,,,
431070,ITATIBA DO SUL,4310702,,,,
431075,IVORA,4310751,,,,
431080,IVOTI,4310801,,,,
431085,JABOTICABA,4310850,,,,
431087,JACUIZINHO,4310876,,,,
431090,JACUTINGA,3134905,,,,
431100,JAGUARAO,4311007,,,,
431110,JAGUARI,4311106,,,,
431112,JAQUIRANA,4311122,,,,
431113,JARI,4311130,,,,
431115,JOIA,4311155,,,,
431120,JULIO DE CASTILHOS,4311205,,,,
431123,LAGOA BONITA DO SUL,4311239,,,,
431125,LAGOAO,4311254,,,,
431127,LAGOA DOS TRES CANTOS,4311270,,,,
431130,LAGOA VERMELHA,4311304,,,,
431140,LAJEADO,4311403,,,,
431142,LAJEADO DO BUGRE,4311429,,,,
431150,LAVRAS DO SUL,4311502,,,,
431160,LIBERATO SALZANO,4311601,,,,
431162,LINDOLFO COLLOR,4311627,,,,
431164,LINHA NOVA,4311643,,,,
431170,MACHADINHO,4311700,,,,
431171,MACAMBARA,4311718,,,,
431173,MAMPITUBA,4311734,,,,
431175,MANOEL VIANA,4311759,,,,
431177,MAQUINE,4311775,,,,
431179,MARATA,4311791,,,,
431180,MARAU,2920700,,,,
431190,MARCELINO RAMOS,4311908,,,,
431198,MARIANA PIMENTEL,4311981,,,,
431200,MARIANO MORO,4312005,,,,
431205,MARQUES DE SOUZA,4312054,,,,
